Date,Bench_MaxDD_5d,Bench_MaxDD_21d,Bench_MaxDD_63d,Bench_MaxDD_126d,Bench_MaxDD_252d,MA200_LowCost_MaxDD_5d,MA200_LowCost_MaxDD_21d,MA200_LowCost_MaxDD_63d,MA200_LowCost_MaxDD_126d,MA200_LowCost_MaxDD_252d,MA200_HighCost_MaxDD_5d,MA200_HighCost_MaxDD_21d,MA200_HighCost_MaxDD_63d,MA200_HighCost_MaxDD_126d,MA200_HighCost_MaxDD_252d,Tech_Drift_MaxDD_5d,Tech_Drift_MaxDD_21d,Tech_Drift_MaxDD_63d,Tech_Drift_MaxDD_126d,Tech_Drift_MaxDD_252d
2006-01-04,-0.005167671459381744,-0.010290207516806173,-0.013559971363065419,-0.0373846861551837,-0.04075653134223269,-0.0025345704022422806,-0.027688891526896305,-0.04962537352438286,-0.056894403371834754,-0.05689440337183463,-0.002635389093032496,-0.028836925954242136,-0.06162540945326406,-0.06994173273784922,-0.06994173273784851,-0.014149467144389642,-0.03645387726891427,-0.038055883618849214,-0.06508841176307396,-0.11857381960168903
2006-01-05,-0.002781151715657846,-0.010290207516806413,-0.012800361590241588,-0.037384686155183575,-0.04075653134223292,-0.006383391244878403,-0.027688891526896603,-0.049625373524382975,-0.05689440337183473,-0.05689440337183444,-0.006194571266860386,-0.02883692595424228,-0.06162540945326424,-0.06994173273784852,-0.06994173273784844,-0.00761322050180405,-0.03645387726891426,-0.03805588361884844,-0.06508841176307396,-0.11857381960168971
2006-01-06,0.0,-0.010290207516806375,-0.012800361590241685,-0.0373846861551839,-0.040756531342233,-0.006383391244878515,-0.027688891526896305,-0.04962537352438281,-0.05689440337183472,-0.056894403371834365,-0.006194571266860435,-0.02883692595424206,-0.06162540945326423,-0.06994173273784887,-0.06994173273784868,0.0,-0.036453877268914386,-0.03805588361884839,-0.06508841176307396,-0.11857381960168971
2006-01-09,0.0,-0.010290207516806267,-0.011161521556340169,-0.03738468615518428,-0.04075653134223265,-0.00638339124487837,-0.027688891526896523,-0.04648321479769966,-0.05689440337183457,-0.05689440337183462,-0.006194571266860455,-0.02883692595424222,-0.05757738714551199,-0.06994173273784855,-0.06994173273784877,0.0,-0.036453877268914234,-0.03805588361884867,-0.06508841176307346,-0.1185738196016903
2006-01-10,-0.00018857300601174407,-0.010290207516806262,-0.011161521556340289,-0.03738468615518373,-0.04075653134223311,-0.006383391244878388,-0.027688891526896426,-0.04538011579035714,-0.05689440337183509,-0.05689440337183442,-0.0061945712668603605,-0.02883692595424226,-0.05554677559283103,-0.06994173273784857,-0.0699417327378485,0.0,-0.03645387726891442,-0.03805588361884848,-0.06508841176307352,-0.11857381960168965
2006-01-11,-0.00018857300601162472,-0.010290207516806362,-0.011161521556340499,-0.03738468615518371,-0.040756531342233,-0.005748506173809021,-0.02768889152689646,-0.039610276021536724,-0.05689440337183455,-0.05689440337183461,-0.0056608514169980235,-0.028836925954242268,-0.04840420550458137,-0.06994173273784865,-0.069941732737849,0.0,-0.036453877268914074,-0.038055883618848686,-0.06508841176307398,-0.11857381960168974
2006-01-12,-0.0013312662643392272,-0.010290207516806286,-0.01116152155634048,-0.03738468615518379,-0.04075653134223345,-0.005748506173809011,-0.022538584165771446,-0.03961027602153689,-0.05689440337183453,-0.05689440337183402,-0.005660851416998139,-0.023703060476249555,-0.048404205504581264,-0.06994173273784837,-0.06994173273784839,-0.0048600917029533374,-0.03645387726891441,-0.03805588361884917,-0.06508841176307438,-0.11857381960168993
2006-01-13,-0.001331266264339237,-0.010290207516806366,-0.011161521556340247,-0.03738468615518335,-0.040756531342233206,-0.005748506173808996,-0.012206261886958416,-0.03961027602153677,-0.056894403371834636,-0.05689440337183465,-0.005660851416998108,-0.013198248158386402,-0.048404205504581306,-0.06994173273784882,-0.06994173273784848,-0.005322830038434574,-0.03484703914932348,-0.03805588361884826,-0.06508841176307374,-0.11857381960168967
2006-01-17,-0.0022123525244704062,-0.010290207516806444,-0.011161521556340159,-0.03738468615518415,-0.040756531342232984,-0.0005696298622555652,-0.009397099717915539,-0.03961027602153696,-0.05689440337183488,-0.05689440337183429,-0.0005180641104383334,-0.009398488415843571,-0.04840420550458128,-0.06994173273784857,-0.0699417327378483,-0.011802196873940794,-0.03484703914932373,-0.03805588361884918,-0.06508841176307426,-0.11857381960168929
2006-01-18,-0.00411773931258837,-0.010290207516806331,-0.011161521556340192,-0.03738468615518416,-0.04075653134223323,-0.009499779474398947,-0.009499779474399023,-0.034297516101278694,-0.0568944033718347,-0.05689440337183479,-0.00913124792340694,-0.009131247923406955,-0.043140092539754725,-0.06994173273784837,-0.06994173273784893,-0.02314289157892448,-0.028139396836288764,-0.03805588361884887,-0.06508841176307413,-0.10470116504997905
