,Risk_Free,Naive_XR,ERC_XR,Bench_6040_XR
2010-11-30,0.0001165918724463,-0.009311340512095435,-0.010671921970536194,-0.00474678699002784
2010-12-31,0.0001165918724463,0.005820766082459615,-0.00041495897891052853,0.024988629060072657
2011-01-31,0.0001249141447667,0.008537168031165355,0.007158830811521914,0.011835122151077399
2011-02-28,0.0001082688382827,0.019660154492901007,0.019817746201884,0.02213625746099982
2011-03-31,8.329516327321151e-05,0.006963685184226626,0.007698191077596489,0.00014779076128461965
2011-04-30,4.99862552685304e-05,0.03171283221676567,0.03375489998573822,0.024522455076182267
2011-05-31,3.3327223783574667e-05,0.00772615369435638,0.010824572947802237,0.004108333876876566
2011-06-30,3.3327223783574667e-05,-0.020700449853298997,-0.021874768255778318,-0.012783021744665914
2011-07-31,3.3327223783574667e-05,0.02817064979321599,0.03395774487177511,0.0019127806526254253
2011-08-31,1.6665139084048874e-05,0.011741687709705115,0.024036306643934184,-0.010104048572656281
2011-09-30,8.332951413336787e-06,-0.022373749345623122,-0.016111371443277636,-0.029799892066772256
2011-10-31,1.6665139084048874e-05,0.04296892539042436,0.03642183803971362,0.05789185499108931
2011-11-30,8.332951413336787e-06,-0.009074866756854184,-0.002978926682146388,0.003145651989149663
2011-12-31,8.332951413336787e-06,0.024263124062279026,0.025112891179137887,0.014208580231681624
2012-01-31,2.4996563158685703e-05,0.0387891177802815,0.037144234051820435,0.030252657469742296
2012-02-29,7.496908027748717e-05,0.024037683067764853,0.01942738754968851,0.021683080614300593
2012-03-31,6.66422347088691e-05,-0.011610820696096421,-0.01690886303458906,0.012085183640988349
2012-04-30,6.66422347088691e-05,0.020733533716785008,0.02817483054013197,0.007591379109837212
2012-05-31,7.496908027748717e-05,-0.01576847687662471,-0.00689228501001715,-0.0217454794955477
2012-06-30,7.496908027748717e-05,0.013830686627190334,0.012120366433306662,0.02282604835748593
2012-07-31,8.329516327321151e-05,0.048481350001038384,0.04778154374734547,0.015223947052357207
2012-08-31,8.329516327321151e-05,0.018568756869449327,0.01766255133080358,0.012304482084175209
2012-09-30,9.162048384192544e-05,0.007639072550362908,0.004835666202365734,0.013634951507551753
2012-10-31,8.329516327321151e-05,-0.0015020818801785621,-0.008399940761903809,-0.01257339241289845
2012-11-30,7.496908027748717e-05,0.008235053347964743,0.012698602452830748,0.008218554575664973
2012-12-31,5.831462642125196e-05,-0.0048264233758333955,-0.008097702557456768,0.0007529691874069086
2013-01-31,5.831462642125196e-05,0.0034857782446403875,0.0013735794705493963,0.023651252086908728
2013-02-28,8.329516327321151e-05,0.008545220773381584,0.013778636609652074,0.01404983628608875
2013-03-31,7.496908027748717e-05,0.012525878950765214,0.016836539941751518,0.02440760465997329
2013-04-30,4.99862552685304e-05,0.019956106261640436,0.02423795807698383,0.01891421920667893
2013-05-31,3.3327223783574667e-05,-0.03683882411800454,-0.043286009016261666,-0.0011921080505468747
2013-06-30,4.165712110459907e-05,-0.036470315303977346,-0.037991024230147226,-0.01941450014064422
2013-07-31,3.3327223783574667e-05,0.023014161609946168,0.022477022387554262,0.029130302096602403
2013-08-31,3.3327223783574667e-05,-0.011363011889263966,-0.013636463650981704,-0.022238672944888516
2013-09-30,1.6665139084048874e-05,0.014356033192809339,0.017072164545853277,0.02518008519100521
2013-10-31,4.165712110459907e-05,0.02165056071794988,0.021867512113290168,0.03145368140358844
2013-11-30,5.831462642125196e-05,-0.0010697206835183523,-0.0021317686193031865,0.013483884284603549
2013-12-31,5.831462642125196e-05,-0.0007889772540688897,-0.003940330288416631,0.0067262079526121885
2014-01-31,3.3327223783574667e-05,0.014782658974163664,0.017516754480214475,-0.006421834205476191
